Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,6,0,9 Yard Pass,(10:37) (Shotgun) M.Penix pass short left to T.Allgeier pushed ob at NYG 20 for 9 yards (T.Summers).,2nd & 10 at NYG 29
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,7,0,2 Yard Run,"(10:11) (No Huddle, Shotgun) T.Allgeier left tackle to NYG 18 for 2 yards (C.Durden; C.Basham).",3rd & 1 at NYG 20
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,8,0,3 Yard Run,(9:31) (Shotgun) B.Robinson right tackle to NYG 15 for 3 yards (C.Durden).,1st & 10 at NYG 18
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,9,0,Run for No Gain,"(8:50) (Shotgun) B.Robinson right guard to NYG 15 for no gain (A.Phillips, C.Basham).",2nd & 7 at NYG 15
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,10,0,13 Yard Pass,(8:08) (Shotgun) M.Penix pass short right to B.Robinson to NYG 2 for 13 yards (T.Summers).,3rd & 7 at NYG 15
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,11,0,Pass Incomplete,(7:22) (Shotgun) M.Penix pass incomplete short left to D.London (D.Banks). ** Injury Update: NYG-J.Pinnock has returned to the game.,1st & 2 at NYG 2
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,12,0,Touchdown Falcons,"(7:19) (Shotgun) B.Robinson left end for 2 yards, TOUCHDOWN.",2nd & 2 at NYG 2
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,3,ATL,1,13,1,Extra Point Good,"R.Patterson extra point is GOOD, Center-L.McCullough, Holder-B.Pinion.",XP attempt from NYG 15
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,4,NYG,0,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the NYG 30.",Kickoff from ATL 35
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,4,NYG,0,2,0,6 Yard Pass,(7:14) D.Lock pass short right to M.Nabers pushed ob at NYG 36 for 6 yards (D.Alford).,1st & 10 at NYG 30
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,4,NYG,0,3,0,Run for No Gain,(6:41) D.Singletary right tackle to NYG 36 for no gain (Z.Harrison; K.Elliss).,2nd & 4 at NYG 36
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,4,NYG,0,4,0,Pass Incomplete,(6:01) (Shotgun) D.Lock pass incomplete short left to W.Robinson (D.Alford).,3rd & 4 at NYG 36
2024,Week 16,SUN,12/22,Giants,Falcons,3RD QUARTER,4,NYG,0,5,0,Punt,"(5:58) J.Gillan punts 51 yards to ATL 13, Center-C.Kreiter, fair catch by A.Williams.",4th & 4 at NYG 36
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,1,0,2 Yard Run,(5:51) (Shotgun) T.Allgeier left end to ATL 15 for 2 yards (D.Muasau; T.Fox).,1st & 10 at ATL 13
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,2,0,7 Yard Pass,(5:13) (Shotgun) M.Penix pass short right to R.McCloud pushed ob at ATL 22 for 7 yards (D.Muasau).,2nd & 8 at ATL 15
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,3,0,1 Yard Run,(4:32) (Shotgun) T.Allgeier left guard to ATL 23 for 1 yard (C.Durden; A.Phillips).,3rd & 1 at ATL 22
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,4,0,4 Yard Run,(3:52) (Shotgun) T.Allgeier left end to ATL 27 for 4 yards (D.Muasau).,1st & 10 at ATL 23
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,5,0,8 Yard Pass,(3:10) (Shotgun) M.Penix pass short middle to R.McCloud to ATL 35 for 8 yards (C.Flott).,2nd & 6 at ATL 27
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,6,0,1 Yard Run,(2:30) (Shotgun) B.Robinson right tackle to ATL 36 for 1 yard (T.Summers; C.Durden).,1st & 10 at ATL 35
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,7,0,11 Yard Run,(1:50) (Shotgun) B.Robinson right tackle to ATL 47 for 11 yards (D.Belton; T.Summers).,2nd & 9 at ATL 36
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,8,0,17 Yard Pass,(1:06) (Shotgun) M.Penix pass deep middle to C.Blair to NYG 36 for 17 yards (J.Pinnock).,1st & 10 at ATL 47
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,9,0,8 Yard Run,(:23) (Shotgun) B.Robinson left tackle to NYG 28 for 8 yards (D.Belton).,1st & 10 at NYG 36
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,10,0,1 Yard Run,(15:00) (Shotgun) B.Robinson left tackle to NYG 27 for 1 yard (D.Muasau; T.Summers).,2nd & 2 at NYG 28
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,11,0,6 Yard Run,(14:16) B.Robinson left tackle to NYG 21 for 6 yards (J.Pinnock).,3rd & 1 at NYG 27
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,12,0,2 Yard Run,(13:33) (Shotgun) T.Allgeier left end to NYG 19 for 2 yards (B.Burns).,1st & 10 at NYG 21
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,13,0,7 Yard Pass,(12:48) (Shotgun) M.Penix pass short middle to K.Pitts to NYG 12 for 7 yards (J.Pinnock; D.Muasau).,2nd & 8 at NYG 19
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,14,0,-10 Yard Penalty,"(12:04) (Shotgun) B.Robinson left end to NYG 11 for 1 yard (C.Flott; J.Pinnock).
PENALTY on ATL-D.Dalman, Offensive Holding, 10 yards, enforced at NYG 12 - No Play.",3rd & 1 at NYG 12
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,15,0,4 Yard Pass,(11:32) (Shotgun) M.Penix pass short right to R.McCloud to NYG 18 for 4 yards (C.Flott).,3rd & 11 at NYG 22
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,1,ATL,1,16,1,Field Goal,"(10:50) R.Patterson 37 yard field goal is GOOD, Center-L.McCullough, Holder-B.Pinion.",4th & 7 at NYG 18
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the NYG 30.",Kickoff from ATL 35
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,2,0,Pass Incomplete,(10:47) D.Lock pass incomplete short right to M.Nabers (M.Hughes).,1st & 10 at NYG 30
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,3,0,16 Yard Pass,(10:41) (Shotgun) D.Lock pass short right to T.Tracy to NYG 46 for 16 yards (A.Ebiketie).,2nd & 10 at NYG 30
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,4,0,Pass Incomplete,(9:58) (Shotgun) D.Lock pass incomplete deep right to J.Hyatt.,1st & 10 at NYG 46
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,5,0,1 Yard Run,(9:53) (Shotgun) D.Lock right tackle to NYG 47 for 1 yard (A.Ebiketie; G.Jarrett).,2nd & 10 at NYG 46
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,6,0,5 Yard Penalty,"(9:13) (Shotgun) PENALTY on ATL-M.Judon, Defensive Offside, 5 yards, enforced at NYG 47 - No Play.",3rd & 9 at NYG 47
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,7,0,-5 Yard Penalty,"(8:45) (Shotgun) D.Lock pass deep right to M.Nabers to ATL 25 for 23 yards.
PENALTY on NYG-M.Nabers, Illegal Shift, 5 yards, enforced at ATL 48 - No Play.",3rd & 4 at ATL 48
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,8,0,-7 Yard Sack,(8:16) (Shotgun) D.Lock sacked at NYG 40 for -7 yards (M.Judon).,3rd & 9 at NYG 47
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,2,NYG,0,9,0,Punt,"(7:32) J.Gillan punts 21 yards to ATL 39, Center-C.Kreiter, downed by NYG-T.Summers.",4th & 16 at NYG 40
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,3,ATL,0,1,0,-3 Yard Run,"(7:23) (Shotgun) T.Allgeier left tackle to ATL 36 for -3 yards (J.Pinnock, T.Summers).
Penalty on ATL-M.Bergeron, Offensive Holding, declined.",1st & 10 at ATL 39
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,3,ATL,0,2,0,-1 Yard Run,"(7:01) (Shotgun) T.Allgeier left end to ATL 35 for -1 yards (E.Garcia, A.Phillips).",2nd & 13 at ATL 36
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,3,ATL,0,3,0,12 Yard Pass,(6:17) (Shotgun) M.Penix pass short right to D.Mooney to ATL 47 for 12 yards (C.Flott).,3rd & 14 at ATL 35
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,3,ATL,0,4,0,Punt,"(5:34) B.Pinion punts 42 yards to NYG 11, Center-L.McCullough, fair catch by I.Smith-Marsette.",4th & 2 at ATL 47
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,1,0,5 Yard Pass,(5:26) (Shotgun) D.Lock pass short right to M.Nabers to NYG 16 for 5 yards (J.Bertrand).,1st & 10 at NYG 11
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,2,0,9 Yard Pass,(4:51) (Shotgun) D.Lock pass short left to W.Robinson to NYG 25 for 9 yards (J.Bertrand).,2nd & 5 at NYG 16
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,3,0,21 Yard Pass,"(4:23) (No Huddle, Shotgun) D.Lock pass short left to D.Slayton pushed ob at NYG 46 for 21 yards (J.Bertrand).",1st & 10 at NYG 25
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,4,0,11 Yard Pass,"(4:13) (No Huddle, Shotgun) D.Lock pass short middle to W.Robinson to ATL 43 for 11 yards (J.Bertrand; N.Landman).",1st & 10 at NYG 46
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,5,0,2 Yard Pass,"(3:43) (No Huddle, Shotgun) D.Lock pass short left to E.Gray to ATL 41 for 2 yards (K.King). ATL-K.King was injured during the play.",1st & 10 at ATL 43
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,6,0,16 Yard Pass,"(3:22) (No Huddle, Shotgun) D.Lock pass short left to T.Tracy to ATL 25 for 16 yards (N.Landman; A.Ebiketie).",2nd & 8 at ATL 41
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,7,0,-5 Yard Penalty,"(2:45) (Shotgun) PENALTY on NYG-J.Eluemunor, False Start, 5 yards, enforced at ATL 25 - No Play.",1st & 10 at ATL 25
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,8,0,-10 Yard Penalty,"(2:45) (Shotgun) D.Lock pass short left to M.Nabers to ATL 22 for 8 yards (M.Hughes).
PENALTY on NYG-J.Schmitz, Offensive Holding, 10 yards, enforced at ATL 30 - No Play.",1st & 15 at ATL 30
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,9,0,14 Yard Pass,(2:40) (Shotgun) D.Lock pass short left to M.Nabers to ATL 26 for 14 yards (N.Landman; M.Hughes).,1st & 25 at ATL 40
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,10,0,21 Yard Pass,"(2:10) (No Huddle, Shotgun) D.Lock pass deep left to M.Nabers pushed ob at ATL 5 for 21 yards (M.Hughes).
Penalty on ATL-N.Brooks, Defensive Offside, declined.",2nd & 11 at ATL 26
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,11,0,-10 Yard Penalty,"(2:04) T.Tracy right end for 5 yards, TOUCHDOWN NULLIFIED by Penalty.
PENALTY on NYG-W.Robinson, Offensive Holding, 10 yards, enforced at ATL 5 - No Play.",1st & 5 at ATL 5
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,12,0,4 Yard Pass,(1:59) (Shotgun) D.Lock pass short right to W.Robinson to ATL 11 for 4 yards (K.Street; N.Landman).,1st & 15 at ATL 15
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,13,0,-5 Yard Penalty,"(1:33) (No Huddle, Shotgun) PENALTY on NYG-E.Neal, False Start, 5 yards, enforced at ATL 11 - No Play.",2nd & 11 at ATL 11
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,14,0,Pass Incomplete,(1:33) (Shotgun) D.Lock pass incomplete deep left to M.Nabers (M.Hughes).,2nd & 16 at ATL 16
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,15,0,Pass Incomplete,"(1:28) (No Huddle, Shotgun) D.Lock pass incomplete deep right to M.Nabers (C.Phillips).",3rd & 16 at ATL 16
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,16,0,-5 Yard Penalty,"(1:22) (Shotgun) PENALTY on NYG-E.Neal, False Start, 5 yards, enforced at ATL 16 - No Play.",4th & 16 at ATL 16
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,4,NYG,0,17,0,Turnover on Downs,(1:22) D.Lock pass incomplete deep right to D.Slayton.,4th & 21 at ATL 21
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,5,ATL,0,1,0,-1 Yard Run,(1:12) M.Penix kneels to ATL 21 for -1 yards.,1st & 10 at ATL 22
2024,Week 16,SUN,12/22,Giants,Falcons,4TH QUARTER,5,ATL,0,2,0,-2 Yard Run,(:31) M.Penix kneels to ATL 19 for -2 yards.,2nd & 11 at ATL 21
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,1,ATL,0,1,0,Kickoff,"Z.Gonzalez kicks 65 yards from WAS 35 to end zone, Touchback to the ATL 30.",Kickoff from WAS 35
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,1,ATL,0,2,0,7 Yard Run,(15:00) B.Robinson left guard to ATL 37 for 7 yards (Q.Martin).,1st & 10 at ATL 30
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,1,ATL,0,3,0,9 Yard Pass,(14:21) (Shotgun) M.Penix pass short right to K.Hodge to ATL 46 for 9 yards (J.Chinn; B.Wagner).,2nd & 3 at ATL 37
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,1,ATL,0,4,0,1 Yard Pass,"(13:42) M.Penix pass short right to B.Robinson to ATL 47 for 1 yard (M.Davis, F.Luvu). WAS-M.Davis was injured during the play.",1st & 10 at ATL 46
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,1,ATL,0,5,0,Pass Incomplete,(12:58) (Shotgun) M.Penix pass incomplete short middle to D.Mooney.,2nd & 9 at ATL 47
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,1,ATL,0,6,0,Interception,(12:54) (Shotgun) M.Penix pass deep left intended for C.Blair INTERCEPTED by Q.Martin at WAS 33. Q.Martin to ATL 38 for 29 yards (R.McCloud; M.Penix).,3rd & 9 at ATL 47
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,1,0,12 Yard Pass,(12:45) (Shotgun) J.Daniels pass short right to O.Zaccheaus pushed ob at ATL 26 for 12 yards (J.Bates; K.Elliss).,1st & 10 at ATL 38
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,2,0,2 Yard Run,"(12:17) (No Huddle, Shotgun) B.Robinson right guard to ATL 24 for 2 yards (D.Onyemata; M.Hughes).",1st & 10 at ATL 26
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,3,0,9 Yard Pass,"(11:40) (No Huddle, Shotgun) J.Daniels pass short right to O.Zaccheaus to ATL 15 for 9 yards (K.Elliss).",2nd & 8 at ATL 24
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,4,0,1 Yard Run,"(11:02) (No Huddle, Shotgun) B.Robinson up the middle to ATL 14 for 1 yard (G.Jarrett).",1st & 10 at ATL 15
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,5,0,Pass Incomplete,"(10:24) (No Huddle, Shotgun) J.Daniels pass incomplete short middle to Z.Ertz.",2nd & 9 at ATL 14
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,6,0,7 Yard Pass,"(10:19) (No Huddle, Shotgun) J.Daniels pass short middle to J.Crowder to ATL 7 for 7 yards (J.Bates).",3rd & 9 at ATL 14
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,7,0,Touchdown Commanders,"(9:37) (Shotgun) J.Daniels pass short left to O.Zaccheaus for 7 yards, TOUCHDOWN [J.Bates].",4th & 2 at ATL 7
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,2,WAS,1,8,1,Extra Point Good,"Z.Gonzalez extra point is GOOD, Center-T.Ott, Holder-T.Way.",XP attempt from ATL 15
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,1,0,Kickoff,"Z.Gonzalez kicks 65 yards from WAS 35 to end zone, Touchback to the ATL 30.",Kickoff from WAS 35
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,2,0,13 Yard Run,"(9:33) (Shotgun) B.Robinson right guard to ATL 43 for 13 yards (Q.Martin, S.Day). ** Injury Update: WAS-M.Davis has returned to the game.",1st & 10 at ATL 30
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,3,0,Pass Incomplete,"(9:05) (No Huddle, Shotgun) M.Penix pass incomplete deep middle to K.Hodge (J.Chinn).",1st & 10 at ATL 43
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,4,0,23 Yard Pass,(8:59) (Shotgun) M.Penix pass short right to K.Pitts ran ob at WAS 34 for 23 yards (Q.Martin).,2nd & 10 at ATL 43
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,5,0,1 Yard Pass,(8:19) M.Penix pass short right to B.Robinson to WAS 33 for 1 yard (B.Wagner; D.Armstrong).,1st & 10 at WAS 34
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,6,0,5 Yard Pass,(7:37) (Shotgun) M.Penix pass short middle to K.Pitts to WAS 28 for 5 yards (J.Chinn).,2nd & 9 at WAS 33
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,7,0,Pass Incomplete,(6:58) (Shotgun) M.Penix pass incomplete short right to D.London.,3rd & 4 at WAS 28
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,8,0,13 Yard Pass,(6:49) M.Penix pass short left to D.London pushed ob at WAS 10 for 13 yards (M.Sainristil).,1st & 10 at WAS 23
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,9,0,4 Yard Run,(6:07) (Shotgun) B.Robinson left tackle to WAS 6 for 4 yards (J.Jean-Baptiste).,1st & 10 at WAS 10
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,10,0,Pass Incomplete,(5:23) (Shotgun) M.Penix pass incomplete short right to K.Hodge.,2nd & 6 at WAS 6
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,11,0,5 Yard Penalty,"(5:17) (Shotgun) M.Penix pass incomplete short left to D.London.
PENALTY on WAS-M.Davis, Defensive Pass Interference, 5 yards, enforced at WAS 6 - No Play.",3rd & 6 at WAS 6
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,12,0,Touchdown Falcons,"(5:12) (Shotgun) Direct snap to B.Robinson.  B.Robinson left tackle for 1 yard, TOUCHDOWN.",1st & 1 at WAS 1
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,3,ATL,1,13,1,Extra Point Good,"R.Patterson extra point is GOOD, Center-L.McCullough, Holder-B.Pinion.",XP attempt from WAS 15
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,4,WAS,0,1,0,Kickoff,"B.Pinion kicks 65 yards from ATL 35 to end zone, Touchback to the WAS 30.",Kickoff from ATL 35
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,4,WAS,0,2,0,Run for No Gain,(5:10) (Shotgun) B.Robinson left tackle to WAS 30 for no gain (N.Landman).,1st & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,4,WAS,0,3,0,-13 Yard Sack,"(4:36) (No Huddle, Shotgun) J.Daniels sacked at WAS 17 for -13 yards (J.Bertrand).",2nd & 10 at WAS 30
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,4,WAS,0,4,0,12 Yard Pass,"(3:53) (No Huddle, Shotgun) J.Daniels pass short right to O.Zaccheaus to WAS 29 for 12 yards (D.Malone; M.Hughes).",3rd & 23 at WAS 17
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,4,WAS,0,5,0,Punt,"(3:00) T.Way punts 55 yards to ATL 16, Center-T.Ott. A.Williams to ATL 29 for 13 yards (K.Seymour; J.Reaves).",4th & 11 at WAS 29
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,5,ATL,0,1,0,8 Yard Run,(2:48) (Shotgun) B.Robinson left end pushed ob at ATL 37 for 8 yards (Q.Martin).,1st & 10 at ATL 29
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,5,ATL,0,2,0,-5 Yard Penalty,"(2:07) (Shotgun) PENALTY on ATL-C.Woerner, False Start, 5 yards, enforced at ATL 37 - No Play.",2nd & 2 at ATL 37
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,5,ATL,0,3,0,1 Yard Run,(1:45) (Shotgun) B.Robinson left end to ATL 33 for 1 yard (C.Ferrell; B.Wagner).,2nd & 7 at ATL 32
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,5,ATL,0,4,0,Pass Incomplete,(1:03) (Shotgun) M.Penix pass incomplete deep left to B.Robinson.,3rd & 6 at ATL 33
2024,Week 17,SUN,12/29,Falcons,Commanders,1ST QUARTER,5,ATL,0,5,0,Punt,"(:59) B.Pinion punts 61 yards to WAS 6, Center-L.McCullough. J.Crowder MUFFS catch, and recovers at WAS 6. J.Crowder to WAS 28 for 22 yards (D.Malone; N.Landman).",4th & 6 at ATL 33
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,1,0,9 Yard Pass,(:45) (Shotgun) J.Daniels pass short middle to Z.Ertz to WAS 37 for 9 yards (N.Landman).,1st & 10 at WAS 28
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,2,0,12 Yard Run,(15:00) (Shotgun) B.Robinson left end to WAS 49 for 12 yards (J.Simmons).,2nd & 1 at WAS 37
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,3,0,12 Yard Run,"(14:41) (No Huddle, Shotgun) Direct snap to B.Robinson.  B.Robinson up the middle to ATL 44 for 7 yards (J.Bates).
PENALTY on ATL-G.Jarrett, Defensive Holding, 5 yards, enforced at ATL 44.",1st & 10 at WAS 49
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,4,0,1 Yard Run,"(14:21) (No Huddle, Shotgun) B.Robinson left end to ATL 38 for 1 yard (Z.Harrison; D.Harris).",1st & 10 at ATL 39
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,5,0,5 Yard Pass,"(13:40) (No Huddle, Shotgun) J.Daniels pass short left to T.McLaurin to ATL 33 for 5 yards (M.Judon).",2nd & 9 at ATL 38
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,6,0,9 Yard Pass,"(13:00) (No Huddle, Shotgun) J.Daniels pass short middle to J.Crowder to ATL 24 for 9 yards (D.Alford).",3rd & 4 at ATL 33
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,7,0,-1 Yard Pass,"(12:22) (No Huddle, Shotgun) J.Daniels pass short left to J.McNichols pushed ob at ATL 25 for -1 yards (M.Hughes).",1st & 10 at ATL 24
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,8,0,13 Yard Pass,"(11:51) (No Huddle, Shotgun) J.Daniels pass short middle to O.Zaccheaus to ATL 12 for 13 yards (K.Elliss, J.Bates).",2nd & 11 at ATL 25
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,9,0,-10 Yard Penalty,"(11:08) (No Huddle, Shotgun) J.Daniels right end to ATL 12 for no gain (D.Harris; D.Alford).
PENALTY on WAS-T.Biadasz, Offensive Holding, 10 yards, enforced at ATL 12 - No Play.",1st & 10 at ATL 12
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,1,WAS,0,10,0,Interception,"(10:45) (No Huddle, Shotgun) J.Daniels pass short middle intended for J.Crowder INTERCEPTED by K.Elliss at ATL 16. K.Elliss pushed ob at ATL 28 for 12 yards (J.Crowder; T.Biadasz).",1st & 20 at ATL 22
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,1,0,8 Yard Run,(10:37) (Shotgun) T.Allgeier right guard to ATL 36 for 8 yards (B.Wagner; Q.Martin).,1st & 10 at ATL 28
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,2,0,5 Yard Run,(9:59) (Shotgun) T.Allgeier right tackle to ATL 41 for 5 yards (N.Igbinoghene; J.Chinn).,2nd & 2 at ATL 36
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,3,0,Pass Incomplete,(9:16) (Shotgun) M.Penix pass incomplete deep left to K.Hodge.,1st & 10 at ATL 41
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,4,0,14 Yard Pass,(9:10) (Shotgun) M.Penix pass short left to D.London pushed ob at WAS 45 for 14 yards (Q.Martin).,2nd & 10 at ATL 41
2024,Week 17,SUN,12/29,Falcons,Commanders,2ND QUARTER,2,ATL,1,5,0,5 Yard Run,(8:28) (Shotgun) B.Robinson right guard to WAS 40 for 5 yards (J.Newton).,1st & 10 at WAS 45
